STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
35,009,000100,140000US35009000100,35009000100,35009000100,Curry County,New Mexico,NM,Census Tract 1; Curry County; New Mexico,4717,801,3688,1.9564,0.8307,1.1564,0.6379,2.4881,0.8344,89.8,0.9075,0.9075,0.9075,70.1295,0.9729,44.5,0.987,5,0.5426,44.3,0.6896,40.7,0.8613,15.2,0.8406,19.7,0.8161,5.7101,0.9347,8.4,0.117,31.8,0.9354,23,0.9216,18.8,0.9542,2.9282,0.9809,4.9,0.7015,4.8,0.8995,1.601,0.9293,11.1468,0.9956,0,0,0,0,0.2239,0.5134,20,0.0434,0.5568,0.1136,0,0,8.2564,0.4524,0,0,0,0,0,0,0,0,0.4524,0.2126,99.7463,0.5668,90.3,0.9043,9.7,0.4394,1.9105,0.7388,89.3469,0.7442,94.2243,0.5396,0,0,1.2838,0.6161,0,0,0,0,0,4.2035,0.1608,13.4,0.9582,1,4.4,0.0816,0,7.9,0.67,1,24.8,0.9741,1,16.3,0.8586,1,4,0.8,15.4,0.711,0.711,0.711,0,0,10.6,0.6588,0.6588,0.6529,0,0,1,56.3182,0.8754,9,0,0,1,0.75,0.1472,9,1.478,0.4105,9,0,0,0,1.4331,0.323,2.8029,0.5317,391,8.3,3738,79.2,47,1,37,0.8,0,0,25,0.5,0,0,0,-999,-999
35,009,000601,140000US35009000601,35009000601,35009000601,Curry County,New Mexico,NM,Census Tract 6.01; Curry County; New Mexico,876,160,690,1.3932,0.5649,0.7932,0.3489,2.3258,0.7675,19.3,0.3218,0.3218,0.3218,33.2191,0.6101,11.8,0.6384,4.4,0.4759,14.3,0.208,14.5,0.1551,4,0.2851,16.4,0.7292,3.1018,0.409,26,0.8842,17.2,0.2409,22,0.9031,3.6,0.7082,2.7364,0.9488,22.3,0.91,0,0,0.91,0.5836,7.07,0.5513,0,0,0,0,0.0619,0.054,10,0.001,0.055,0.0092,0,0,0.0971,0.2985,0.0971,0.4373,0,0,0,0,0,0,0.7358,0.3232,0,1,71.7,0.6831,5.4444,0.8285,2.5116,0.9905,8.6375,0.4039,8.6247,0.1555,0.0415,0.8083,1.3677,0.6747,0,0,0,0,0,4.6701,0.2419,11.6,0.7701,1,9.4,0.6969,1,8.8,0.7956,1,17.3,0.5438,0,12.4,0.5466,0,3,0.6,16.2,0.767,0.767,0.767,0,0,11.8,0.6776,0.6776,0.6709,0,0,1,75.0909,0.9651,9,0,0,1,0.75,0.1472,9,1.151,0.3229,9,0.25,0.9498,9,2.385,0.7572,3.8296,0.9326,0,0,119,13.6,0,0,0,0,0,0,50,5.7,0,0,0,-999,-999
35,001,000123,140000US35001000123,35001000123,35001000123,Bernalillo County,New Mexico,NM,Census Tract 1.23; Bernalillo County; New Mexico,4781,740,3682,0.7818,0.2014,0.7818,0.3397,1.3131,0.2299,50.4,0.665,0.665,0.665,23.4728,0.4053,5.2,0.3025,4.5,0.4877,20.6,0.3388,22.5,0.438,4,0.2851,9.3,0.4456,2.703,0.3184,17,0.5358,20.7,0.441,22.5,0.9125,0.4,0.3193,2.2086,0.6816,0,0,0.4,0.5495,0.5495,0.2855,6.1261,0.3858,1.095,0.845,0,0,0.4087,0.8427,20,0.0434,1.7311,0.591,0,0,67.5587,0.7193,100,0.8446,0,0,0,0,0,0,1.5639,0.6488,100,0.5514,88.4,0.8808,14.4667,0.13,1.5622,0.4181,0,0,96.2792,0.5531,0,0,0.5531,0.1925,0,0,0,0,0,5.4103,0.396,10.4,0.4446,0,8.2,0.5167,0,6.5,0.4235,0,15.5,0.3269,0,9.8,0.2276,0,0,0,16.2,0.767,0.767,0.767,0,0,7.3,0.4136,0.4136,0.4103,0,0,1,62.0455,0.914,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6216,0.3988,2.8022,0.5313,213,4.5,1846,38.6,121,2.5,2,0,0,0,226,4.7,0,0,0,-999,-999
35,001,000126,140000US35001000126,35001000126,35001000126,Bernalillo County,New Mexico,NM,Census Tract 1.26; Bernalillo County; New Mexico,2299,417,1885,0.4769,0.0717,0.4769,0.1348,1.0301,0.1122,42,0.595,0.595,0.595,40.731,0.7361,1.9,0.0891,1.7,0.1351,43.8,0.6838,30.9,0.6853,1.9,0.1075,14.1,0.6503,3.0872,0.4054,22.2,0.7814,15.3,0.1662,15.4,0.6664,1,0.46,2.074,0.5725,0,0,0,0,0,0,5.7562,0.3253,1.004,0.824,0,0,0.2226,0.5107,20,0.0434,1.3781,0.4656,0,0,0,0,97.0852,0.8201,0,0,0,0,0,0,0.8201,0.3595,100,0.5514,54.1,0.4835,11.8333,0.3229,1.3578,0.2268,0,0,99.5001,0.5887,0,0,0.5887,0.2124,0,0,0,0,0,4.1447,0.1516,10.6,0.5055,0,8.7,0.5867,0,7.1,0.5371,0,16,0.3855,0,10.1,0.2615,0,0,0,16.8,0.8091,0.8091,0.8091,0,0,7.2,0.3983,0.3983,0.3951,0,0,1,63.9545,0.9286,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6362,0.4066,2.8436,0.5532,9,0.4,832,36.2,58,2.5,14,0.6,0,0,22,1,30,1.3,0,-999,-999
35,001,000300,140000US35001000300,35001000300,35001000300,Bernalillo County,New Mexico,NM,Census Tract 3; Bernalillo County; New Mexico,6137,685,5587,1.0131,0.3373,1.0131,0.5287,1.5746,0.369,45,0.6217,0.6217,0.6217,29.8562,0.5418,2.2,0.1073,2.9,0.2837,44.8,0.695,29.2,0.6429,3.3,0.2234,5.3,0.2401,2.7342,0.3256,16.4,0.5019,15.5,0.1729,7.5,0.1469,0.3,0.2859,1.1076,0.055,0,0,2.4,0.8105,0.8105,0.4952,5.274,0.2518,0.821,0.7748,0,0,0.7715,0.9718,30,0.4976,2.2442,0.7742,10.8825,0.9543,70.3432,0.7279,99.7334,0.8378,0,0,0,0,0,0,2.52,0.9077,100,0.5514,80.3,0.7828,14.5278,0.1251,1.4593,0.3145,19.223,0.4714,90.1284,0.5175,0,0,0.9889,0.4597,0,0,0,0,0,7.2124,0.7613,10.4,0.4446,0,8.3,0.5302,0,6.2,0.3654,0,15.5,0.3269,0,8.6,0.1142,0,0,0,16.2,0.767,0.767,0.767,0,0,7.7,0.4851,0.4851,0.4813,0,0,1,60.4545,0.9017,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6093,0.3893,2.8614,0.5615,135,2.2,1912,31.2,292,4.8,84,1.4,0,0,261,4.3,75,1.2,0,-999,-999
35,001,000711,140000US35001000711,35001000711,35001000711,Bernalillo County,New Mexico,NM,Census Tract 7.11; Bernalillo County; New Mexico,4290,497,1330,0.6986,0.1594,0.4986,0.1464,1.246,0.1986,41.9,0.594,0.594,0.594,24.6704,0.4311,1.5,0.0668,4,0.4268,25.2,0.4254,27.1,0.5856,11.8,0.7436,12.2,0.5741,3.2534,0.4448,23.2,0.8147,15.6,0.1763,16.1,0.7035,0,0,1.6945,0.2666,0,0,0.3,0.5046,0.5046,0.2494,6.0465,0.3725,1.095,0.845,0,0,0.1837,0.4037,20,0.0434,1.2921,0.4323,0,0,0,0,18.3578,0.5977,0,0,0,0,0,0,0.5977,0.2679,100,0.5514,54.3,0.4856,12.8889,0.2518,1.2888,0.1787,0,0,100,0.6136,0,0,0.6136,0.2271,0.049,0.1748,0,0.1748,0.1748,3.967,0.1261,9.9,0.3015,0,9.4,0.6969,1,6.6,0.4422,0,14.1,0.1832,0,9.4,0.1846,0,1,0.2,16.8,0.8091,0.8091,0.8091,0,0,7.3,0.4136,0.4136,0.4103,0,0,1,60.4545,0.9017,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6093,0.3893,2.832,0.5474,59,1.4,1263,29.4,114,2.7,97,2.3,0,0,165,3.8,98,2.3,0,-999,-999
35,013,000300,140000US35013000300,35013000300,35013000300,Doña Ana County,New Mexico,NM,Census Tract 3; Doña Ana County; New Mexico,3677,658,3689,2.0205,0.8533,1.2205,0.6796,2.4168,0.8064,63,0.7518,0.7518,0.7518,49.9864,0.8517,11,0.6076,11.5,0.9079,51,0.756,43.5,0.8945,13.7,0.8041,16.6,0.7354,5.5572,0.9141,12,0.2642,18.9,0.3298,18.4,0.8028,1.9,0.5828,1.9796,0.4892,0,0,0,0,0,0,8.2886,0.752,0.822,0.7854,0,0,0.2996,0.683,20,0.0434,1.5118,0.5123,0,0,0.7125,0.3257,85.5231,0.7831,0,0,0,0,0,0,1.1088,0.4751,100,0.5514,63.7,0.5918,8.1944,0.5491,1.6923,0.5543,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0,0,0,0,0,5.7377,0.4685,11.7,0.7893,1,7.2,0.3903,0,8.3,0.7304,1,18.6,0.6862,1,15,0.7879,1,4,0.8,14.4,0.6201,0.6201,0.6201,0,0,6.7,0.3258,0.3258,0.3229,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.44,0.187,9,0,0,0,1.63,0.4044,2.5759,0.3963,113,3.1,2063,56.1,14,0.4,24,0.7,0,0,102,2.8,0,0,0,-999,-999
35,013,000700,140000US35013000700,35013000700,35013000700,Doña Ana County,New Mexico,NM,Census Tract 7; Doña Ana County; New Mexico,6556,1328,5310,1.9754,0.8375,1.5754,0.8721,2.3618,0.7835,89.2,0.9035,0.9035,0.9035,52.9438,0.8788,16.4,0.7702,12.1,0.9193,62.9,0.851,42.3,0.8811,8.8,0.6147,19.5,0.8119,5.727,0.937,9.9,0.1722,32.1,0.9402,23.5,0.9301,3,0.6737,2.7162,0.9436,1.6,0.586,0.1,0.3697,0.9557,0.6336,10.3024,0.9689,0.913,0.805,0,0,0.32,0.7221,30,0.4976,2.0247,0.6964,58.5262,0.9837,0,0,58.7917,0.7199,0,0,0,0,0,0,1.7036,0.709,100,0.5514,74.8,0.7182,8.6111,0.5143,1.7839,0.6386,0,0,100,0.6136,0,0,0.6136,0.2271,0.139,0.2527,0,0.2527,0.2527,6.3785,0.6065,11.5,0.7493,1,5.6,0.2095,0,6.8,0.481,0,19.3,0.7509,1,13.5,0.6642,0,2,0.4,14.2,0.6052,0.6052,0.6052,0,0,6.7,0.3258,0.3258,0.3229,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.44,0.187,9,0,0,0,1.63,0.4044,2.561,0.3864,250,3.8,5290,80.7,22,0.3,155,2.4,17,0.3,113,1.7,0,0,0,-999,-999
35,013,001807,140000US35013001807,35013001807,35013001807,Doña Ana County,New Mexico,NM,Census Tract 18.07; Doña Ana County; New Mexico,1672,481,2476,2.0548,0.8648,1.2548,0.7022,2.3915,0.796,100,0.9954,0.9954,0.9954,86.0645,0.9964,59.2,0.9982,12.3,0.9226,76.7,0.9267,43.2,0.8912,23.8,0.9517,37.9,0.9817,6.6685,0.9991,15.3,0.4415,26.1,0.7635,17.3,0.7595,32.3,0.9909,2.9554,0.9837,3.3,0.6594,0,0,0.6594,0.3836,11.2787,0.9972,1.369,0.8986,0,0,0.1754,0.3803,20,0.0434,1.3223,0.4446,0,0,2.1487,0.3636,0,0,0,0,0,0,0,0,0.3636,0.1822,90.1855,0.647,26.1,0.2078,5.1806,0.8517,1.7065,0.5676,100,0.8112,95.773,0.5496,0,0,1.3608,0.6695,0,0,0,0,0,4.7532,0.2576,13.6,0.9655,1,4.5,0.0912,0,9.6,0.8788,1,25.4,0.9797,1,21.3,0.9733,1,4,0.8,15.4,0.711,0.711,0.711,0,0,5.7,0.2384,0.2384,0.2366,0,0,1,31.5,0.7213,9,0.0058,0.002,9,2.5833,0.6557,9,0.3955,0.1807,9,0,0,0,1.5597,0.3629,2.5091,0.3367,0,0,1662,99.4,1,0.1,9,0.5,0,0,0,0,0,0,0,-999,-999
35,013,001814,140000US35013001814,35013001814,35013001814,Doña Ana County,New Mexico,NM,Census Tract 18.14; Doña Ana County; New Mexico,2476,793,2011,1.6379,0.6931,1.0379,0.548,2.0051,0.6107,85.8,0.8821,0.8821,0.8821,44.6284,0.7908,33.9,0.9586,4.9,0.5324,3.6,0.026,33.7,0.7464,3.3,0.2234,17.4,0.7591,4.0367,0.6303,21.5,0.7553,17.7,0.265,38.2,0.997,17.8,0.9482,2.9655,0.9847,32.4,0.9577,0,0,0.9577,0.6361,8.842,0.8297,1.278,0.8855,0,0,0.1255,0.2338,20,0.0434,1.1627,0.3765,0,0,0.035,0.2935,0,0,0,0,0,0,0,0,0.2935,0.1573,49.7184,0.7846,23,0.1834,4.5667,0.9082,1.8762,0.7134,74.2623,0.6901,29.0934,0.2746,0,0,0.9647,0.447,0.063,0.1878,0,0.1878,0.1878,4.4849,0.2082,11.4,0.7278,1,6.3,0.2876,0,8.4,0.7441,1,18.2,0.6445,0,16.5,0.8676,1,3,0.6,14.4,0.6201,0.6201,0.6201,0,0,6.3,0.2945,0.2945,0.2919,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.3955,0.1807,9,0,0,0,1.6237,0.3993,2.5383,0.3672,0,0,2058,83.1,0,0,66,2.7,0,0,0,0,0,0,0,-999,-999
35,001,001702,140000US35001001702,35001001702,35001001702,Bernalillo County,New Mexico,NM,Census Tract 17.02; Bernalillo County; New Mexico,2666,441,1900,0.9398,0.2919,0.7398,0.3077,1.4695,0.313,60.7,0.737,0.737,0.737,55.5513,0.8993,3.5,0.19,3.6,0.3774,92.3,0.9766,50.4,0.9515,13.3,0.7927,10.9,0.5193,4.7068,0.7731,4.5,0.0302,6.2,0.031,13.6,0.5597,1.7,0.5614,1.1823,0.068,0,0,0,0,0,0,6.6261,0.4718,0.73,0.7497,0,0,0.6165,0.9515,30,0.4976,2.1988,0.7601,0,0,0,0,100,0.8446,0,0,0,0,0,0,0.8446,0.3699,100,0.5514,75.7,0.7284,14.1417,0.1542,1.434,0.292,0,0,41.8163,0.3286,0,0,0.3286,0.1025,0,0,0,0,0,4.806,0.268,11.1,0.652,0,3.9,0.0425,0,3.8,0.0465,0,20.4,0.8317,1,6.4,0.0316,0,1,0.2,16.2,0.767,0.767,0.767,0,0,7.5,0.4476,0.4476,0.444,0,0,1,56.6364,0.8768,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.5844,0.3729,2.799,0.5297,8,0.3,1041,39,7,0.3,380,14.3,0,0,182,6.8,0,0,0,-999,-999
35,001,002403,140000US35001002403,35001002403,35001002403,Bernalillo County,New Mexico,NM,Census Tract 24.03; Bernalillo County; New Mexico,4341,1169,2288,2.4313,0.9621,1.6313,0.897,2.9489,0.9583,74.2,0.8165,0.8165,0.8165,74.4428,0.9836,15.1,0.7396,11,0.8961,35.5,0.5839,44.8,0.9078,10,0.6715,19.2,0.805,5.5875,0.9184,11.7,0.2492,27,0.8032,16.4,0.7186,2.1,0.6024,2.3734,0.7957,3.5,0.6655,0.2,0.443,1.1085,0.7142,9.8859,0.9413,0.456,0.6596,0,0,0.4582,0.8865,20,0.0434,1.5895,0.5383,0,0,100,0.8598,14.7458,0.5811,23.1054,0.8357,0,0,0,0,2.2766,0.8486,100,0.5514,77.8,0.7528,13.6,0.1963,1.5005,0.3532,0,0,100,0.6136,0,0,0.6136,0.2271,0.978,0.8233,0,0.8233,0.8233,6.8035,0.69,12,0.8415,1,5.8,0.2323,0,8.6,0.7708,1,20.9,0.8619,1,16.5,0.8676,1,4,0.8,16.6,0.795,0.795,0.795,0,0,7.7,0.4851,0.4851,0.4813,0,0,1,43.2727,0.7906,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.4982,0.3413,2.7783,0.5176,9,0.2,3100,71.4,23,0.5,0,0,0,0,89,2.1,0,0,0,-999,-999
35,001,003745,140000US35001003745,35001003745,35001003745,Bernalillo County,New Mexico,NM,Census Tract 37.45; Bernalillo County; New Mexico,1334,233,6518,1.8179,0.7753,1.4179,0.7947,2.047,0.6327,33.3,0.5073,0.5073,0.5073,55.5725,0.8995,3.2,0.1712,2.7,0.2576,28.6,0.4817,23.5,0.472,0,0,12.1,0.5701,2.8521,0.3511,28.3,0.9193,5.5,0.0275,27.4,0.9705,0,0,1.9173,0.4343,38.6,0.9739,0.4,0.5495,1.5234,0.895,6.8001,0.5024,1.004,0.824,0,0,0.5477,0.9309,30,0.4976,2.2525,0.7769,0,0,100,0.8598,95.1948,0.8122,68.9676,0.9316,0,0,0,0,2.6036,0.9296,100,0.5514,56.9,0.5148,9.6667,0.4426,1.5088,0.362,80.0068,0.7097,75.2775,0.4553,0,0,1.165,0.548,0.956,0.7996,0,0.7996,0.7996,8.3295,0.9155,10.6,0.5055,0,10.6,0.8652,1,9.1,0.8302,1,15,0.271,0,13.3,0.6447,0,2,0.4,16.6,0.795,0.795,0.795,0,0,7.6,0.4665,0.4665,0.4628,0,0,1,60.4545,0.9017,9,0,0,1,0,0,0,0.3175,0.165,9,0,0,0,1.0667,0.1739,2.3282,0.2291,0,0,347,26,0,0,75,5.6,0,0,8,0.6,14,1,0,-999,-999
35,001,004733,140000US35001004733,35001004733,35001004733,Bernalillo County,New Mexico,NM,Census Tract 47.33; Bernalillo County; New Mexico,6810,1088,4233,1.0883,0.3842,0.8883,0.4265,1.5955,0.38,88.2,0.8972,0.8972,0.8972,37.5835,0.6865,20.2,0.8421,6.8,0.7065,12.9,0.1787,40.3,0.8565,11.6,0.7362,8.5,0.4059,4.4124,0.714,6.6,0.0663,24.3,0.6683,13.1,0.5267,9.7,0.8734,2.1347,0.6232,1.7,0.592,0,0,0.592,0.3315,8.0363,0.7139,0.182,0.4547,0,0,0.3653,0.7924,20,0.0434,1.2905,0.4316,0,0,4.4695,0.4058,86.5454,0.7859,0,0,0,0,0,0,1.1917,0.5033,100,0.5514,22.8,0.182,14.0556,0.161,0.8944,0.0244,0,0,20.0684,0.228,0,0,0.228,0.0772,0.805,0.6851,0,0.6851,0.6851,4.2897,0.1744,11.1,0.652,0,4.4,0.0816,0,5.5,0.2297,0,20,0.8042,1,12,0.4985,0,1,0.2,16.6,0.795,0.795,0.795,0,0,7.6,0.4665,0.4665,0.4628,0,0,1,42.6364,0.7883,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.4959,0.3408,2.7574,0.5072,184,2.7,5825,85.5,0,0,0,0,0,0,0,0,0,0,0,-999,-999
35,015,000300,140000US35015000300,35015000300,35015000300,Eddy County,New Mexico,NM,Census Tract 3; Eddy County; New Mexico,5649,831,5700,1.1401,0.4166,1.1401,0.6264,1.8346,0.5167,56.6,0.7097,0.7097,0.7097,19.3973,0.3141,19.8,0.8358,2.7,0.2576,32.7,0.5446,11.5,0.0786,14.1,0.8145,20.5,0.8332,3.6784,0.5456,13.1,0.3209,28.7,0.8645,19.5,0.8409,3.9,0.7227,2.749,0.9516,0,0,2.1,0.7908,0.7908,0.4802,7.9279,0.6969,2.373,0.9575,0,0,0.106,0.1747,20,0.0434,1.1756,0.3826,0,0,0,0,74.693,0.7578,0,0,0,0,0,0,0.7578,0.3326,100,0.5514,83.6,0.8224,10.4667,0.3978,1.7716,0.6284,63.2853,0.6538,99.7621,0.5959,0,0,1.2497,0.5957,0.766,0.6674,0,0.6674,0.6674,5.6221,0.4432,10.7,0.5367,0,7.4,0.4139,0,6.6,0.4422,0,16.8,0.484,0,11.1,0.3861,0,0,0,18.6,0.9178,0.9178,0.9178,0,0,6.2,0.2827,0.2827,0.2803,0,0,1,48.0455,0.8341,9,0.0058,0.002,9,5.0417,0.8993,9,0.6536,0.2055,9,0,0,0,1.9409,0.5694,3.1414,0.6945,230,4.1,2922,51.7,4,0.1,4,0.1,0,0,35,0.6,0,0,0,-999,-999
35,015,001001,140000US35015001001,35015001001,35015001001,Eddy County,New Mexico,NM,Census Tract 10.01; Eddy County; New Mexico,2868,515,5086,0.9637,0.3062,0.9637,0.4872,1.7932,0.4925,49.1,0.6555,0.6555,0.6555,14.171,0.1973,6.6,0.3908,10.4,0.8801,24,0.4047,18.8,0.3026,5.4,0.3983,10,0.4787,3.0525,0.3973,3.8,0.0229,33.9,0.9624,11.8,0.4392,1.4,0.5234,1.9479,0.461,25.8,0.93,0.1,0.3697,1.2997,0.7847,6.9556,0.5306,1.096,0.8546,0,0,0.0397,0.023,20,0.0434,0.921,0.27,0,0,12.2143,0.4869,0.736,0.4583,0.736,0.6676,0,0,0,0,1.6128,0.6705,94.2033,0.6246,31.1,0.249,6.5278,0.7153,1.5889,0.447,2.957,0.3607,3.4903,0.1227,62.62,0.9696,1.453,0.8672,0,0,0,0,0,5.5757,0.4331,10.5,0.4749,0,6.5,0.3101,0,5.6,0.2485,0,17,0.5075,0,10.8,0.3476,0,0,0,18.6,0.9178,0.9178,0.9178,0,0,7.5,0.4476,0.4476,0.444,0,0,1,59.8182,0.8992,9,0.0079,0.0968,9,5.0417,0.8993,9,0.5336,0.1942,9,0.0278,0,2,2.0895,0.6417,3.4549,0.8295,0,0,1296,45.2,0,0,6,0.2,0,0,105,3.7,0,0,0,-999,-999
35,017,964401,140000US35017964401,35017964401,35017964401,Grant County,New Mexico,NM,Census Tract 9644.01; Grant County; New Mexico,1327,305,4181,1.4162,0.5773,1.0162,0.5308,1.8567,0.5293,64.2,0.7595,0.7595,0.7595,60.9028,0.9342,20.6,0.8489,10.6,0.8857,63.6,0.8558,44,0.9,6,0.443,18.2,0.7802,5.6478,0.9262,32.4,0.9549,14.5,0.142,26.9,0.9671,2.8,0.659,2.723,0.9456,22,0.9079,2.2,0.7977,1.7056,0.9644,10.8359,0.9896,0.183,0.4757,0,0,0.0444,0.0286,10,0.001,0.5053,0.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5418,0.6078,73.5,0.7035,9.5,0.4532,1.7645,0.6223,0,0,73.533,0.4484,0,0,0.4484,0.1435,0.105,0.2251,0,0.2251,0.2251,2.9433,0.0266,10.8,0.5656,0,9,0.632,0,9.6,0.8788,1,16.1,0.3979,0,15.8,0.8349,1,2,0.4,17,0.8281,0.8281,0.8281,0,0,6.8,0.3348,0.3348,0.3318,0,0,1,49.9545,0.843,9,0.0058,0.002,9,2.125,0.5426,9,0.1374,0.0901,9,0,0,0,1.4777,0.3367,2.6406,0.4405,23,1.7,710,53.5,87,6.6,0,0,0,0,32,2.4,0,0,0,-999,-999
35,027,960300,140000US35027960300,35027960300,35027960300,Lincoln County,New Mexico,NM,Census Tract 9603; Lincoln County; New Mexico,3265,557,2044,1.1038,0.3939,0.7038,0.2805,2.088,0.6547,31.9,0.4919,0.4919,0.4919,27.8831,0.5,7.3,0.4314,9.1,0.8347,10.8,0.1356,21.9,0.4165,21.9,0.9375,13.2,0.6148,3.8705,0.591,29.2,0.9297,13.9,0.1256,32.6,0.9907,0,0,2.046,0.5495,49,0.9893,0.1,0.3697,1.359,0.8134,7.7674,0.6699,0.183,0.4757,0,0,0.0171,0.0034,10,0.001,0.4801,0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4086,0.6867,16.8,0.1394,5.8333,0.791,1.6171,0.477,0,0,0,0,0.2097,0.8155,0.8155,0.3837,0.024,0.1491,0,0.1491,0.1491,3.0618,0.0339,10.9,0.595,0,11.9,0.9456,1,9.3,0.8516,1,14.6,0.2302,0,12.5,0.5577,0,2,0.4,16.4,0.7807,0.7807,0.7807,0.2777,0.4331,12.3,0.6882,1.1213,0.9849,0,0,1,93.5455,0.9983,9,0.01,0.1057,9,1.5833,0.4031,9,0.2428,0.1441,9,0.1111,0.8014,9,2.4526,0.7828,4.3546,0.9842,0,0,1006,30.8,0,0,7,0.2,0,0,24,0.7,6,0.2,0,-999,-999
35,005,001101,140000US35005001101,35005001101,35005001101,Chaves County,New Mexico,NM,Census Tract 11.01; Chaves County; New Mexico,4620,557,6032,1.8854,0.8029,1.6854,0.9188,2.5092,0.8419,66.8,0.7752,0.7752,0.7752,48.8366,0.8403,19.4,0.829,4.4,0.4759,35.4,0.5824,14.4,0.1517,8.9,0.6199,25,0.905,4.4042,0.7122,12,0.2642,23.5,0.6199,13.4,0.5466,9.7,0.8734,2.3041,0.751,29.2,0.946,9,0.9454,1.8914,0.9949,9.3749,0.8921,0.639,0.727,0,0,0.0545,0.0418,20,0.0434,0.8122,0.2222,0,0,24.8935,0.5619,8.7627,0.547,4.6758,0.737,0,0,0,0,1.8459,0.7761,12.0761,0.9175,75.5,0.7262,6.7083,0.6974,2.3411,0.9619,31.784,0.5353,39.1794,0.3182,7.071,0.8897,1.7432,0.9166,0.76,0.6625,0,0.6625,0.6625,7.4049,0.7933,11.1,0.652,0,5.2,0.1641,0,6.7,0.4623,0,18.9,0.7149,1,13.3,0.6447,0,1,0.2,17.8,0.8874,0.8874,0.8874,0,0,8.2,0.5482,0.5482,0.5438,0,0,1,67.4545,0.94,9,0.01,0.1057,9,1.3333,0.3228,9,0.4547,0.189,9,0.0278,0,2,1.5575,0.3622,2.9931,0.6238,103,2.2,2780,60.2,26,0.6,73,1.6,0,0,102,2.2,0,0,0,-999,-999
